0000.5050	0011.2	4	15	000.0	-03.749681	-038.488950	0554.2	0093.5	0044.7	0033.5	0011.7	0002.85
0000.5078	0011.2	4	15	000.0	-03.749658	-038.488939	0554.3	0093.7	0044.7	0033.5	0011.8	0002.85
0000.5106	0011.2	4	15	000.0	-03.749635	-038.488929	0554.4	0094.0	0044.7	0033.5	0011.8	0002.84
0000.5134	0011.0	4	15	000.0	-03.749612	-038.488919	0554.5	0094.2	0044.7	0033.7	0011.8	0002.85
0000.5162	0010.8	4	15	000.0	-03.749589	-038.488909	0554.6	0094.5	0044.7	0033.9	0011.8	0002.86
0000.5190	0010.5	4	15	000.0	-03.749565	-038.488899	0554.7	0094.7	0044.7	0034.2	0011.9	0002.88
0000.5218	0010.3	10	1	000.0	-03.749542	-038.488889	0554.9	0095.0	0044.7	0034.4	0011.9	0002.89
0000.5246	0010.4	10	1	000.0	-03.749519	-038.488878	0554.9	0095.2	0044.7	0034.3	0011.9	0002.87
0000.5274	0010.4	10	1	000.0	-03.749496	-038.488868	0555.1	0095.5	0044.7	0034.3	0012.0	0002.87
0000.5302	0010.4	10	1	000.0	-03.749473	-038.488858	0555.2	0095.8	0044.7	0034.3	0012.0	0002.86
0000.5330	0010.4	10	1	000.0	-03.749450	-038.488848	0555.3	0096.0	0044.7	0034.3	0012.0	0002.85
0000.5358	0010.4	10	1	000.0	-03.749427	-038.488838	0555.4	0096.3	0044.7	0034.3	0012.0	0002.85
0000.5386	0010.4	10	1	000.0	-03.749404	-038.488828	0555.5	0096.5	0044.7	0034.3	0012.1	0002.84
0000.5415	0010.5	10	1	000.0	-03.749381	-038.488817	0555.6	0096.8	0044.7	0034.2	0012.1	0002.83
0000.5443	0010.5	10	1	000.0	-03.749358	-038.488807	0555.7	0097.0	0044.7	0034.2	0012.1	0002.82
0000.5471	0010.2	10	1	000.0	-03.749335	-038.488797	0555.9	0097.3	0044.7	0034.5	0012.2	0002.84
0000.5499	0010.1	10	1	000.0	-03.749312	-038.488787	0556.0	0097.5	0044.7	0034.6	0012.2	0002.84
0000.5527	0009.8	10	1	000.0	-03.749289	-038.488777	0556.1	0097.8	0044.7	0034.9	0012.2	0002.86
0000.5555	0009.6	10	1	000.0	-03.749266	-038.488767	0556.2	0098.1	0044.7	0035.1	0012.2	0002.87
0000.5583	0009.6	10	1	000.0	-03.749243	-038.488756	0556.3	0098.3	0044.7	0035.1	0012.3	0002.86
0000.5611	0009.5	10	1	000.0	-03.749219	-038.488746	0556.4	0098.6	0044.7	0035.2	0012.3	0002.86
0000.5639	0009.3	10	1	000.0	-03.749196	-038.488736	0556.6	0098.8	0044.7	0035.4	0012.3	0002.87
0000.5667	0009.1	10	1	000.0	-03.749173	-038.488726	0556.6	0099.1	0044.7	0035.6	0012.3	0002.88
0000.5695	0009.0	10	1	000.0	-03.749150	-038.488716	0556.8	0099.3	0044.7	0035.7	0012.4	0002.89
0000.5723	0008.9	10	1	000.0	-03.749127	-038.488705	0556.9	0099.6	0044.7	0035.8	0012.4	0002.89
0000.5751	0008.9	10	1	000.0	-03.749104	-038.488695	0557.0	0099.9	0044.7	0035.8	0012.4	0002.88
0000.5779	0009.0	10	1	000.0	-03.749081	-038.488685	0557.1	0100.1	0044.7	0035.7	0012.5	0002.87
0000.5807	0009.1	10	1	000.0	-03.749058	-038.488675	0557.2	0100.4	0044.7	0035.6	0012.5	0002.85
0000.5835	0009.3	10	1	000.0	-03.749035	-038.488665	0557.3	0100.6	0044.7	0035.4	0012.5	0002.83
0000.5863	0009.4	10	1	000.0	-03.749012	-038.488655	0557.4	0100.9	0044.7	0035.3	0012.5	0002.82
0000.5891	0009.5	10	1	000.0	-03.748989	-038.488644	0557.6	0101.1	0044.7	0035.2	0012.6	0002.81
0000.5920	0009.6	10	1	000.0	-03.748966	-038.488634	0557.6	0101.4	0044.7	0035.1	0012.6	0002.79
0000.5948	0009.7	10	1	000.0	-03.748943	-038.488624	0557.8	0101.6	0044.7	0035.0	0012.6	0002.78
0000.5976	0009.9	10	1	000.0	-03.748920	-038.488614	0557.9	0101.9	0044.7	0034.8	0012.6	0002.76
0000.6004	0010.0	10	1	000.0	-03.748896	-038.488604	0558.0	0102.2	0044.7	0034.7	0012.7	0002.74
0000.6032	0009.9	10	1	000.0	-03.748873	-038.488594	0558.1	0102.4	0044.8	0034.9	0012.7	0002.75
0000.6060	0009.9	10	1	000.0	-03.748850	-038.488583	0558.2	0102.7	0044.8	0034.9	0012.7	0002.74
0000.6088	0010.0	10	1	000.0	-03.748827	-038.488573	0558.3	0102.9	0044.8	0034.8	0012.7	0002.73
0000.6116	0009.9	10	1	000.0	-03.748804	-038.488563	0558.5	0103.2	0044.8	0034.9	0012.8	0002.73
0000.6144	0009.7	10	1	000.0	-03.748781	-038.488553	0558.6	0103.4	0044.8	0035.1	0012.8	0002.74
0000.6172	0009.5	10	1	000.0	-03.748758	-038.488543	0558.7	0103.7	0044.8	0035.3	0012.8	0002.75
0000.6200	0009.3	10	1	000.0	-03.748735	-038.488533	0558.8	0103.9	0044.8	0035.5	0012.8	0002.76
0000.6228	0009.1	10	1	000.0	-03.748712	-038.488522	0558.9	0104.2	0044.8	0035.7	0012.9	0002.77
0000.6256	0009.0	10	1	000.0	-03.748689	-038.488512	0559.0	0104.5	0044.8	0035.8	0012.9	0002.77
0000.6284	0008.9	10	1	000.0	-03.748666	-038.488502	0559.1	0104.7	0044.8	0035.9	0012.9	0002.78
0000.6312	0008.8	10	1	000.0	-03.748643	-038.488492	0559.3	0105.0	0044.8	0036.0	0012.9	0002.78
0000.6340	0008.5	10	1	000.0	-03.748620	-038.488482	0559.3	0105.2	0044.8	0036.3	0013.0	0002.80
0000.6368	0008.3	10	1	000.0	-03.748597	-038.488472	0559.5	0105.5	0044.8	0036.5	0013.0	0002.81
0000.6396	0008.1	10	1	000.0	-03.748573	-038.488461	0559.6	0105.7	0044.8	0036.7	0013.0	0002.82
